file_name,category,fairness_score,text
Headspace.xml,j,3,"to the extent the parties are permitted under these terms to initiate litigation in a court, both you and headspace agree that all claims and disputes arising out of or relating to the terms or the use of the products will be litigated exclusively in the united states district court for the central district of california."
Headspace.xml,cr,3,"if, however, that court would lack original jurisdiction over the litigation, then all claims and disputes arising out of or relating to the terms or the use of the products will be litigated exclusively in the superior court of california, county of los angeles."
Headspace.xml,j,3,"if, however, that court would lack original jurisdiction over the litigation, then all claims and disputes arising out of or relating to the terms or the use of the products will be litigated exclusively in the superior court of california, county of los angeles."
Headspace.xml,cr,3,you and headspace consent to the personal jurisdiction of both courts.
Headspace.xml,j,3,you and headspace consent to the personal jurisdiction of both courts.
Headspace.xml,cr,3,"except to the extent they are preempted by u.s. federal law, the laws of california, other than its conflict-of-laws principles, govern these terms and any disputes arising out of or relating to these terms or their subject matter, including tort claims."
Headspace.xml,law,2,"except to the extent they are preempted by u.s. federal law, the laws of california, other than its conflict-of-laws principles, govern these terms and any disputes arising out of or relating to these terms or their subject matter, including tort claims."
Headspace.xml,cr,3,"13.15 SEVERABILITY

If any provision of these Terms is found unenforceable, then that provision will be severed from these Terms and not affect the validity and enforceability of any remaining provisions.
These Terms are effective and were last updated on June 13, 2017.
Headspace, Inc. is located at 2415 Michigan Avenue, Santa Monica, CA 90404."
Endomondo.xml,use,2,"by using under armour’s products and services, you are agreeing to all the terms below."
Endomondo.xml,use,2,"your access and use of the services (regardless of whether you create an account with us), constitutes your agreement to these terms and our privacy policy, which is incorporated into the terms."
Endomondo.xml,ter,3,"with new products, services, and features launching all the time, we need the flexibility to make changes, impose limits, and occasionally suspend or terminate certain offerings."
Endomondo.xml,ch,2,"with new products, services, and features launching all the time, we need the flexibility to make changes, impose limits, and occasionally suspend or terminate certain offerings."
Endomondo.xml,ch,2,"we may also update our services, which might not work properly if you don’t install the updates."
Endomondo.xml,ch,2,"the services change frequently, and their form and functionality may change without prior notice to you."
Endomondo.xml,ch,2,we may also impose limits on certain services or restrict your access to part or all of the services without notice or liability.
Endomondo.xml,ltd,2,we may also impose limits on certain services or restrict your access to part or all of the services without notice or liability.
Endomondo.xml,ch,2,"we may also from time to time, as we see fit, develop and provide updates for certain services."
Endomondo.xml,ter,3,"we reserve the right to refuse service to anyone, and can monitor, terminate or suspend our services or your account at any time."
Endomondo.xml,ch,2,"we may change, suspend, or discontinue any or all of the services at any time, including the availability of any product, feature, database, or content."
Endomondo.xml,ter,3,"we may change, suspend, or discontinue any or all of the services at any time, including the availability of any product, feature, database, or content."
Endomondo.xml,ter,3,"we may also deactivate, terminate or suspend your account at any time: (1) if we, in our sole discretion, determine that you are or have been in violation of these terms or the spirit thereof (as highlighted in our community guidelines), (2) if we, in our sole discretion, determine that you have created risk or possible legal exposure for under armour or any other athlete, (3) in response to requests by law enforcement or other government agencies, (4) upon discontinuance or material modification of any services, or (5) due to unexpected technical issues or problems."
Endomondo.xml,use,2,"by using any of the commercial tools, you acknowledge and agree to the terms and any additional terms and conditions applicable to those select services."
Endomondo.xml,cr,2,we can edit or remove your content from our products and services at any time for any reason.
Endomondo.xml,cr,2,"we reserve the right to monitor, remove or modify user-generated content for any reason and at any time, including user-generated content that we believe violates these terms, the community guidelines, and/or our policies."
Endomondo.xml,ltd,2,under no circumstances will myfitnesspal be responsible for any loss or damage resulting from your reliance on nutritional information.
Endomondo.xml,ter,2,"if you violate the community guidelines, we reserve the right to terminate your access to the services."
Endomondo.xml,ter,2,"if we determine that you are violating the community guidelines or otherwise have breached the terms, we may take actions to address the issue, including, but not limited to, terminating your right to use the services, removing your user-generated content, taking legal action against you (in which case you agree that we may recover reasonable costs and attorneys’ fees) or disclosing information to law enforcement authorities."
Endomondo.xml,cr,2,"if we determine that you are violating the community guidelines or otherwise have breached the terms, we may take actions to address the issue, including, but not limited to, terminating your right to use the services, removing your user-generated content, taking legal action against you (in which case you agree that we may recover reasonable costs and attorneys’ fees) or disclosing information to law enforcement authorities."
Endomondo.xml,ltd,2,"as such, we are not liable for any damage or loss caused or alleged to be caused by or in connection with the use of or reliance on any such social networking services."
Endomondo.xml,ter,2,"if you do not pay the fees or charges due for your use of the premium services, we may make reasonable efforts to notify you and resolve the issue; however, we reserve the right to disable or terminate your access to the premium services (and may do so without notice)."
Endomondo.xml,ch,2,"to the maximum extent permitted by applicable laws, we may change our prices for premium services at any time."
Endomondo.xml,ter,2,under armour reserves the right to cancel discounts and coupon promotions at any time.
Endomondo.xml,ch,2,"premium service features and content may change at any time, and we cannot guarantee that any specific feature or content will be available for the entire free trial period."
Endomondo.xml,ch,2,"we reserve the right, in our absolute discretion, to modify or terminate any free trial offer, your access to the premium services during the free trial, or any of these terms without notice and with no liability."
Endomondo.xml,ter,3,"we reserve the right, in our absolute discretion, to modify or terminate any free trial offer, your access to the premium services during the free trial, or any of these terms without notice and with no liability."
Endomondo.xml,ltd,2,"we reserve the right, in our absolute discretion, to modify or terminate any free trial offer, your access to the premium services during the free trial, or any of these terms without notice and with no liability."
Endomondo.xml,ltd,3,"except as otherwise set out in these terms, and to the maximum extent permitted by applicable law, we are not responsible or liable, either directly or indirectly, for any injuries or damages that are sustained from your physical activities or your use of, or inability to use, any services or features of the services, including any content or activities that you access or learn about through our services (e.g., a third-party activity such as a yoga class), even if caused in whole or part by the action, inaction or negligence of under armour or by the action, inaction or negligence of others."
Endomondo.xml,ltd,2,"to the maximum extent permitted by applicable law, you also expressly agree that we do not assume responsibility for any third-party activity or any other race, contest, class, athletic activity or event that utilizes or is promoted by or accessed via the services."
Endomondo.xml,ch,2,"as under armour grows and improves, we might have to make changes to these terms or include additional terms that are specific to certain products."
Endomondo.xml,ch,2,"under armour reserves the right to modify these terms by (i) posting revised terms on and/or through the services, and/or (ii) providing advance notice to you of material changes to the terms, generally via email where practicable, and otherwise through the services (such as through a notification on the home page of the under armour websites or in our applications)."
Endomondo.xml,use,2,your use of the services following that date constitutes your acceptance of the terms and conditions of the terms as modified.
Endomondo.xml,ltd,2,"to the maximum extent permitted by applicable law, under no circumstances (including, without limitation, negligence) shall under armour, its subsidiaries, partners or any wireless carriers be liable to you or any third party for (a) any indirect, incidental, special, reliance, exemplary, punitive, or consequential damages of any kind whatsoever; (b) loss of profits, revenue, data, use, goodwill, or other intangible losses; (c) damages relating to your access to, use of, or inability to access or use the services; (d) damages relating to any conduct or content of any third party or athlete using the services, including without limitation, defamatory, offensive or illegal conduct or content; and/or (e) damages in any manner relating to any third-party content, third-party products or third-party activities accessed via the services."
Endomondo.xml,ltd,2,"to the maximum extent permitted by applicable law, this limitation applies to all claims, whether based on warranty, contract, tort, or any other legal theory, whether or not under armour has been informed of the possibility of such damage, and further where a remedy set forth herein is found to have failed its essential purpose."
Endomondo.xml,ltd,2,"to the maximum extent permitted by applicable law, the total liability of under armour, for any claim under these terms, including for any implied warranties, is limited to the greater of one thousand dollars (us $1,000.00) or the amount you paid us to use the applicable service(s) in the past twelve months."
Endomondo.xml,ltd,2,"in particular, to the extent permitted by applicable law, we are not liable for any claims arising out of (a) your use of the services (including but not limited to your participation in any activities promoted by or accessed via the services), (b) the use, disclosure, display, or maintenance of an athlete’s personal data and/or location data, (c) any other interactions with us or any other athletes using the services, even if we have been advised of the possibility of such damages, or (d) other content, information, services or goods received through or advertised on the services or received through any links provided with the services."
Endomondo.xml,law,2,"if you are a resident of the united states or any non-european union country: these terms shall be governed by and construed in accordance with the laws of the state of maryland and controlling u.s. federal law as applicable, without regard to its conflict of law principles."
Endomondo.xml,law,2,"if you are a resident of the european union: these terms shall be governed by and construed in accordance with dutch law, without regard to its conflict of law principles."
Endomondo.xml,law,2,"if you are a resident of canada: notwithstanding anything to the contrary herein, with respect to any purchase using a visa credit card at under armour’s canada website, these terms shall be governed by and construed in accordance with canadian law, without regard to its conflict of law principles."
Endomondo.xml,a,2,"except where prohibited, you and we agree to submit to the personal and exclusive arbitration of disputes relating to your general use of the services under the rules of the american arbitration association."
Endomondo.xml,j,3,"if this arbitration provision is found to be null and void, then all disputes arising under the terms between us will be subject to the jurisdiction of the state and federal courts located in baltimore, maryland, and you and we hereby submit to the personal jurisdiction and venue of these courts."
Endomondo.xml,j,1,"in addition, nothing in these terms limits your rights to bring an action against under armour in the local courts of your place of domicile."
Endomondo.xml,j,1,"all disputes arising under the terms between you and under armour will be subject to the non-exclusive jurisdiction of the courts located in your place of domicile, or the courts located in the netherlands, and you and we hereby submit to the personal jurisdiction and venue of these courts."
Oculus.xml,use,2,"by accepting these terms of service or using our services, you understand that this is a legally binding instrument and agree to be bound by the terms and conditions herein."
Oculus.xml,ch,2,oculus reserves the right to change or modify these terms in the future at any time and at our sole discretion.
Oculus.xml,ch,2,"if oculus makes changes to these terms, we will provide notice of such changes as appropriate, such as by sending an email notification to the address that you have provided, providing notice through the services and/or updating the ""last updated"" date at the top of these terms."
Oculus.xml,use,2,your continued use of the services will confirm your acceptance of the revised terms.
Oculus.xml,ter,2,"we reserve the right, at our sole discretion and where technically feasible, to disable your access to or ability to use services that we believe present a health and safety risk or violate our community standards, agreements, laws, regulations or policies."
Oculus.xml,ltd,2,"we will not incur any liability or responsibility if we choose to remove, disable or delete such access or ability to use any or all portion(s) of the services."
Oculus.xml,ltd,2,"oculus has no responsibility or liability with respect to your access to or use of the third-party content, or any content or functionality contained in such third-party content, your rights to which are solely provided pursuant to a licence between you and the provider of such third-party content."
Oculus.xml,cr,2,we may modify or discontinue virtual items or in-game currency at any time.
Oculus.xml,ltd,2,"oculus has no responsibility or liability for user content made available through the services, and we have no obligation to screen, edit or monitor such content."
Oculus.xml,cr,3,"however, we do reserve the right, and have absolute discretion, to remove, screen or edit user content at any time and for any reason."
Oculus.xml,ter,2,"in accordance with the us digital millennium copyright act (""dmca"") and other applicable laws, we have adopted a policy of terminating, in appropriate circumstances and at our sole discretion, accounts of users who are deemed to be repeat infringers."
Oculus.xml,ter,2,"we may also, at our sole discretion, limit access to the services and/or terminate the accounts of any users who infringe any intellectual property rights of others, whether or not there is any repeat infringement."
Oculus.xml,ltd,2,"you understand and agree that we are not responsible or liable for the availability or accuracy of such third-party properties or the content, products or services made available through such properties. we do not endorse or control such third-party properties and we make no representations or warranties of any kind regarding such properties."
Oculus.xml,ch,2,"we may update or revise these warnings and instructions, so please review them periodically."
Oculus.xml,ltd,2,"the oculus parties shall have no liability for any lost profits or other consequential, special, punitive, indirect or incidental damages, arising from or related to your use or inability to use the services, even if an oculus party has been advised of the possibility of such damages."
Oculus.xml,ltd,2,in no event shall the aggregate liability of the oculus parties arising out of or relating to the use of or inability to use the services exceed the greater of one hundred us dollars ($100) or the amount that you paid us to use our services.
Oculus.xml,ltd,2,the foregoing disclaimer of certain damages and limitation of liability will apply to the maximum extent permitted by applicable law.
Oculus.xml,ltd,1,"notwithstanding anything to the contrary in these terms, nothing in these terms excludes or limits our liability for fraud or for death or personal injury caused by our negligence."
Oculus.xml,j,3,"you agree to bring a dispute in small claims court in san mateo county, california, or, if you reside in the us, in a small claims court in your county of residence."
Oculus.xml,a,2,"you and oculus empower the arbitrator with the exclusive authority to resolve any dispute relating to the interpretation, applicability or enforceability of these terms or formation of this contract, including the arbitrability of any dispute and any claim that all or any part of these terms are void or voidable."
Oculus.xml,law,2,"you and oculus agree that these terms affect interstate commerce and that the enforceability of section 18 shall be governed by, construed and enforced, both substantively and procedurally, by the us federal arbitration act, title 9 (1) et seq. u.s.c. (""faa"") to the maximum extent permitted by applicable law."
Oculus.xml,law,2,oculus is based in the united states and our services are subject to us law.
Oculus.xml,law,2,"the laws of the state of california, excluding its conflicts of law rules, govern your access to and use of the services."
Oculus.xml,j,3,"to the extent that the provisions in section 18 do not apply, you further agree that all disputes, causes of action, claims or controversies arising under these terms that cannot be settled through informal negotiation will be resolved exclusively in the united states district court for the northern district of california or a state court located in san mateo county, and you agree to submit to the personal jurisdiction of such courts for the purposes of litigating all such claims."
Oculus.xml,ch,2,"oculus reserves the right to change, suspend, remove, discontinue or disable access to the services or particular portions thereof, at any time and without notice."
Oculus.xml,ter,3,"oculus reserves the right to change, suspend, remove, discontinue or disable access to the services or particular portions thereof, at any time and without notice."
Oculus.xml,ch,2,in no event will oculus be liable for the removal of or disabling of access to any portion or feature of the services.
Oculus.xml,ltd,2,in no event will oculus be liable for the removal of or disabling of access to any portion or feature of the services.
Oculus.xml,ch,2,"we reserve the right to terminate your right to access and use the services if you violate these terms or any other terms or policies referenced herein, or if you otherwise create risk or possible legal exposure for us."
Oculus.xml,ter,2,"we reserve the right to terminate your right to access and use the services if you violate these terms or any other terms or policies referenced herein, or if you otherwise create risk or possible legal exposure for us."
Oculus.xml,ch,2,"22. Severability
If any provision of these Terms shall be deemed unlawful, void or for any reason unenforceable, then that provision shall be deemed severable from these Terms and shall not affect the validity and enforceability of any remaining provisions.

23. Assignment
You may not assign these Terms or any of the rights granted hereunder without the prior written consent of Oculus, and any attempted assignment without such consent shall be void. Subject to the foregoing restriction, these Terms will be fully binding upon, inure to the benefit of and enforceable by us and our respective successors and assignees.

24. Non-waiver
Any failure by Oculus to insist upon or enforce performance by you of any of the provisions of these Terms or to exercise any rights or remedies under these Terms or otherwise by law will not be construed as a waiver or relinquishment of any right to assert or rely upon the provision, right or remedy in that or any other instance; rather, the provision, right or remedy will be and remain in full force and effect.

25. Contact us
If you have any questions or concerns regarding these Terms or our Services, please contact us through the support portal at https://support.oculus.com.

26. Special provisions applicable to users outside the United States
Certain specific terms that apply only for German users are available at https://www.oculus.com/legal/terms-applicable-to-germany/. Please review these terms carefully if you reside in Germany."
Instagram.xml,use,2,"by accessing or using the instagram website, the instagram service, or any applications (including mobile applications) made available by instagram (together, the ""service""), however accessed, you agree to be bound by these terms of use (""terms of use"")."
Instagram.xml,a,2,"except if you opt-out and except for certain types of disputes described in the arbitration section below, you agree that disputes between you and instagram will be resolved by binding, individual arbitration and you waive your right to participate in a class action lawsuit or class-wide arbitration."
Instagram.xml,ter,2,"violation of these terms of use may, in instagram's sole discretion, result in termination of your instagram account."
Instagram.xml,ter,2,"if you violate the letter or spirit of these terms of use, or otherwise create risk or possible legal exposure for instagram, we can stop providing all or part of the service to you."
Instagram.xml,ter,3,"we reserve the right to modify or terminate the service or your access to the service for any reason, without notice, at any time, and without liability to you."
Instagram.xml,ch,2,"we reserve the right to modify or terminate the service or your access to the service for any reason, without notice, at any time, and without liability to you."
Instagram.xml,cr,3,"if we terminate your access to the service or you use the form detailed above to deactivate your account, your photos, comments, likes, friendships, and all other data will no longer be accessible through your account (e.g., users will not be able to navigate to your username and view your photos), but those materials and data may persist and appear within the service (e.g., if your content has been reshared by others)."
Instagram.xml,ch,2,"we reserve the right, in our sole discretion, to change these terms of use (""updated terms"") from time to time."
Instagram.xml,use,2,"you agree that we may notify you of the updated terms by posting them on the service, and that your use of the service after the effective date of the updated terms (or engaging in such other conduct as we may reasonably specify) constitutes your agreement to the updated terms."
Instagram.xml,ch,2,"therefore, you should review these terms of use and any updated terms before using the service."
Instagram.xml,cr,2,"we may, but have no obligation to, remove, edit, block, and/or monitor content or accounts containing content that we determine in our sole discretion violates these terms of use."
Instagram.xml,ltd,2,you agree that instagram is not responsible or liable for the conduct of any user.
Instagram.xml,ltd,2,you expressly acknowledge and agree that instagram is in no way responsible or liable for any such third-party services or features.
Instagram.xml,cr,3,"also, instagram reserves the right to remove any content from the service for any reason, without prior notice."
Instagram.xml,ltd,2,"instagram will not be liable to you for any modification, suspension, or discontinuation of the services, or the loss of any content."
Instagram.xml,ltd,2,"except as otherwise described in the service's privacy policy, available at http://instagram.com/legal/privacy/, as between you and instagram, any content will be non-confidential and non-proprietary and we will not be liable for any use or disclosure of content."
Instagram.xml,ltd,2,"none of your content will be subject to any obligation of confidence on the part of instagram, and instagram will not be liable for any use or disclosure of any content you provide."
Instagram.xml,ltd,3,"the instagram parties do not endorse content and specifically disclaim any responsibility or liability to any person or entity for any loss, damage (whether actual, consequential, punitive or otherwise), injury, claim, liability or other cause of any kind or character based upon or resulting from any content."
Instagram.xml,ltd,2,"under no circumstances will the instagram parties be liable to you for any loss or damages of any kind (including, without limitation, for any direct, indirect, economic, exemplary, special, punitive, incidental or consequential losses or damages) that are directly or indirectly related to: (a) the service; (b) the instagram content; (c) user content; (d) your use of, inability to use, or the performance of the service; (e) any action taken in connection with an investigation by the instagram parties or law enforcement authorities regarding your or any other party's use of the service; (f) any action taken in connection with copyright or other intellectual property owners; (g) any errors or omissions in the service's operation; or (h) any damage to any user's computer, mobile device, or other equipment or technology including, without limitation, damage from any security breach or from any virus, bugs, tampering, fraud, error, omission, interruption, defect, delay in operation or transmission, computer line or network failure or any other technical or other malfunction, including, without limitation, damages for lost profits, loss of goodwill, loss of data, work stoppage, accuracy of results, or computer failure or malfunction, even if foreseeable or even if the instagram parties have been advised of or should have known of the possibility of such damages, whether in an action of contract, negligence, strict liability or tort (including, without limitation, whether caused in whole or in part by negligence, acts of god, telecommunications failure, or theft or destruction of the service)."
Instagram.xml,ltd,3,"in no event will the instagram parties be liable to you or anyone else for loss, damage or injury, including, without limitation, death or personal injury."
Instagram.xml,ltd,2,"in no event will the instagram parties total liability to you for all damages, losses or causes or action exceed one hundred united states dollars ($100.00)."
Instagram.xml,ltd,2,"instagram is not responsible for the actions, content, information, or data of third parties, and you release us, our directors, officers, employees, and agents from any claims and damages, known and unknown, arising out of or in any way connected with any claim you have against any such third parties."
Instagram.xml,a,2,"except if you opt-out or for disputes relating to: (1) your or instagram's intellectual property (such as trademarks, trade dress, domain names, trade secrets, copyrights and patents); (2) violations of the api terms; or (3) violations of provisions 13 or 15 of the basic terms, above (""excluded disputes""), you agree that all disputes between you and instagram (whether or not such dispute involves a third party) with regard to your relationship with instagram, including without limitation disputes related to these terms of use, your use of the service, and/or rights of privacy and/or publicity, will be resolved by binding, individual arbitration under the american arbitration association's rules for arbitration of consumer-related disputes and you and instagram hereby expressly waive trial by jury."
Instagram.xml,law,2,"these terms of use are governed by and construed in accordance with the laws of the state of california, without giving effect to any principles of conflicts of law and will specifically not be governed by the united nations conventions on contracts for the international sale of goods, if otherwise applicable."
Instagram.xml,j,3,"for any action at law or in equity relating to the arbitration provision of these terms of use, the excluded disputes or if you opt out of the agreement to arbitrate, you agree to resolve any dispute you have with instagram exclusively in a state or federal court located in santa clara, california, and to submit to the personal jurisdiction of the courts located in santa clara county for the purpose of litigating all such disputes."
Vimeo.xml,use,2,"by registering as a member or by using the vimeo service in any way, you accept these terms of service (""agreement""), which forms a binding agreement between you and vimeo."
Vimeo.xml,ltd,2,"if your account is terminated due to your breach of this agreement during the relevant cancelation period, you will not be refunded."
Vimeo.xml,ter,2,"vimeo reserves the right to deny subscriptions, renewals, and other purchases for any reason."
Vimeo.xml,ter,2,"vimeo may suspend, disable, or delete your account (or any part thereof) or block or remove any content you submitted if vimeo determines that you have violated any provision of this agreement or that your conduct or content would tend to damage vimeo's reputation and goodwill."
Vimeo.xml,cr,2,"vimeo may suspend, disable, or delete your account (or any part thereof) or block or remove any content you submitted if vimeo determines that you have violated any provision of this agreement or that your conduct or content would tend to damage vimeo's reputation and goodwill."
Vimeo.xml,ch,2,vimeo reserves the right to modify the vimeo service.
Vimeo.xml,ltd,2,"to the fullest extent permitted by law: (i) vimeo shall not be liable for any direct, indirect, incidental, special, consequential, or exemplary damages, including but not limited to damages for loss of profits, goodwill, use, data or other intangible losses; and (ii) vimeo's total liability to you shall not exceed the amounts paid by you to vimeo over the twelve (12) months preceding your claim(s)."
Vimeo.xml,law,2,"this agreement shall be governed by the laws of the state of new york, united states of america, without regard to principles of conflicts of law."
Vimeo.xml,j,3,"any action arising out of or relating to this agreement or your use of the vimeo service must be commenced in the state or federal courts located in new york county, new york, united states of america (and you consent to the jurisdiction of those courts)."
Fitbit.xml,use,2,"if you do not have an account, you accept these terms by using any part of the fitbit service."
Fitbit.xml,ter,2,any violation or attempted violation of this provision may result in the immediate termination of your ability to access the fitbit service.
Fitbit.xml,cr,2,"fitbit may, in its sole discretion, alter, remove, or refuse to display any of your content, and may forbid you from posting, uploading, storing, sharing, sending, or displaying your content to and via the fitbit service."
Fitbit.xml,ter,3,this limited right may be revoked at any time in fitbit’s sole discretion.
Fitbit.xml,cr,2,"we reserve the right (but are not required) to remove or disable access to the fitbit service, any fitbit content, or your content at any time and without notice, and at our sole discretion, if we determine that the fitbit content, your content, or your use of the fitbit service is objectionable or in violation of these terms."
Fitbit.xml,ter,3,"we reserve the right (but are not required) to remove or disable access to the fitbit service, any fitbit content, or your content at any time and without notice, and at our sole discretion, if we determine that the fitbit content, your content, or your use of the fitbit service is objectionable or in violation of these terms."
Fitbit.xml,ter,2,"it is fitbit’s policy, in appropriate circumstances and at our discretion, to disable or terminate the accounts of users who repeatedly infringe the rights of copyright holders."
Fitbit.xml,ch,2,"we may accept, decline, or place limits on your order for any reason."
Fitbit.xml,ch,2,"fitbit may change or discontinue, temporarily or permanently, any feature or component of the fitbit service at any time without notice."
Fitbit.xml,ter,3,"fitbit may change or discontinue, temporarily or permanently, any feature or component of the fitbit service at any time without notice."
Fitbit.xml,ltd,2,"fitbit is not liable to you or to any third party for any modification, suspension, or discontinuance of any feature or component of the fitbit service."
Fitbit.xml,ter,3,"we reserve the right to suspend or deactivate your account or your access to certain aspects or all of the fitbit service, or to terminate these terms, at our sole discretion, at any time and without notice or liability to you."
Fitbit.xml,cr,2,"upon any such suspension, deactivation, or termination, we may delete or remove your content and other information related to your account."
Fitbit.xml,ltd,2,"neither fitbit, its suppliers, or licensors, nor any other party involved in creating, producing, or delivering the fitbit service will be liable for any incidental, special, exemplary, or consequential damages, including lost profits, loss of data or goodwill, service interruption, computer damage, or system failure or the cost of substitute services arising out of or in connection with these terms or from the use of or inability to use the fitbit service, whether based on warranty, contract, tort (including negligence), product liability, or any other legal theory, and whether or not fitbit has been informed of the possibility of such damage, even if a limited remedy set forth herein is found to have failed of its essential purpose."
Fitbit.xml,ltd,2,"in no event will fitbit’s total liability arising out of or in connection with these terms or from the use of or inability to use the fitbit service exceed the amounts you have paid to fitbit for use of the fitbit service or one hundred dollars ($100), if you have not had any payment obligations to fitbit, as applicable."
Fitbit.xml,a,2,"you agree that any dispute between you and fitbit arising out of or relating to these terms of service, the fitbit service, or any other fitbit products or services (collectively, “disputes”) will be governed by the arbitration procedure outlined below."
Fitbit.xml,law,2,"except as otherwise required by applicable law, the terms of service and the resolution of any disputes shall be governed by and construed in accordance with the laws of the state of california without regard to its conflict of laws principles."
Fitbit.xml,a,2,"we both agree to arbitrate: you and fitbit agree to resolve any disputes through final and binding arbitration, except as set forth under exceptions to agreement to arbitrate below."
Fitbit.xml,j,3,"judicial forum for disputes: except as otherwise required by applicable law, in the event that the agreement to arbitrate is found not to apply to you or your claim, you and fitbit agree that any judicial proceeding (other than small claims actions) will be brought in the federal or state courts of san francisco county, california."
Syncme.xml,use,2,"by installing, accessing or otherwise using the service you acknowledge and warrant that you hereby consent to be bound by the terms of this agreement, and to the terms of the privacy policy (available at: sync.me/privacy), which is incorporated herein by reference."
Syncme.xml,ter,2,"we are entitled, without any liability, to refuse, restrict, limit, suspend and/or interfere or interrupt the service or any part thereof, without any notice to you for the repair, improvement, and/or upgrade of the service or for any of the reasons for termination as mentioned below."
Syncme.xml,ltd,2,"the company does not warrant, endorse and will not be liable to any damage or claim for any user submissions, including without limitation, its accuracy, engagement with commercial activity, spam, or any attempts to defraud or manipulate other users with deceptive means or misrepresentation."
Syncme.xml,ltd,2,"you hereby expressly agree, that to the fullest extent not prohibited by the applicable law, that the company shall not be liable, in any event, for:

any direct, indirect, special, incidental, consequential or exemplary damages, under any theory of liability, including but not limited to contract, tort (including negligence), damages for loss of data, profits and goodwill, arising out of the use, misuse or inability to use the service, or by any form of malware, whether or not the company was or should have been aware or advised of the possibility of such damages;

any information stored, processed or transmitted via the service, including user submissions;

the validity, correctness or accurateness of any content disseminated, provided or otherwise delivered in connection with your use of the service."
Syncme.xml,law,2,this agreement is governed by and construed in accordance with the laws of the state of israel without giving effect to any principles of conflicts of law.
Syncme.xml,a,2,"you hereby agree that all disputes between you and the company (whether or not such dispute involves a third party) arising out of or in connection with your relationship with the company, including without limitation disputes related to the terms of this agreement or the privacy policy, your use of the service, and/or rights of privacy and/or publicity, will be finally settled by binding, individual arbitration under the rules of arbitration of the international chamber of commerce by one arbitrator appointed in accordance with the said rules."
Syncme.xml,a,4,the place of arbitration shall be tel aviv and judgment on the award rendered by the arbitrator may be entered in any court having competent jurisdiction.
Syncme.xml,a,4,"any provision of applicable law notwithstanding, the arbitrator will not have authority to award damages, remedies or awards that conflict with these terms of use."
Syncme.xml,a,4,you may opt out of this arbitration agreement.
Syncme.xml,a,4,"to opt out, you must notify the company in writing within thirty (30) days of the date that you first become subject to this agreement."
Syncme.xml,a,4,"if you do so, neither you nor the company can require the other to participate in an arbitration proceeding, however, both you and the company hereby expressly waive trial by jury."
Syncme.xml,a,4,you may bring claims only on your own behalf.
Syncme.xml,a,4,"neither you nor the company will participate in a class action or class-wide arbitration for any claims covered by this agreement. you hereby agree not to participate in claims brought in a private attorney general or representative capacity, or consolidated claims involving another person’s account in the service, if the company is a party to the proceeding."
Syncme.xml,a,4,"you hereby agree that any claim may have arising out of or related to your relationship with the company must be filed within one (1) year after from the arising incident; otherwise, your claim shall be permanently barred."
Syncme.xml,ter,2,if you repeatedly infringe third parties' ip your access to the service may be restricted or blocked at the company's sole discretion.
Syncme.xml,ter,3,"the company reserves the right (but has no obligation), at its sole discretion and without prior notice to:

terminate your account or your access to the service, for any reason, or where it determined that you have breached any of the terms of this agreement or of the privacy policy.

monitor or review any content submitted by you in connection with the service, reject any content submitted or remove any content from the service, or refuse your requests in connection with the service."
Syncme.xml,cr,3,"the company reserves the right (but has no obligation), at its sole discretion and without prior notice to:

terminate your account or your access to the service, for any reason, or where it determined that you have breached any of the terms of this agreement or of the privacy policy.

monitor or review any content submitted by you in connection with the service, reject any content submitted or remove any content from the service, or refuse your requests in connection with the service."
Syncme.xml,ch,2,"the company reserves the right, at its sole discretion, to periodically amend or revise the terms of this agreement; material changes will be effective immediately upon the publication of the amended agreement."
Syncme.xml,use,2,"your continued use of the service, following the amendment of the agreement, constitutes your acknowledgement and consent of such amendments to the agreement."
Viber.xml,use,2,"when you use our services, in addition to enjoying a world of good vibes, you also agree to the terms and they affect your rights and obligations."
Viber.xml,ch,2,"we are always working on adding additional features to our services, and because of that, and also since sometimes applicable laws change, we may revise and reissue these terms occasionally, by posting updated terms at /viber-terms-use."
Viber.xml,use,2,your continued use of any of our services will be deemed as your acceptance of any revisions.
Viber.xml,ter,2,"if we at viber believe the details are not correct, current, or complete, we have the right prevent you from accessing our services, or any of its resources and to terminate or suspend your account."
Viber.xml,ch,2,the rates for calling landlines and mobile phones outside of the viber community consist of a per-minute rate as set out on http://account.viber.com/.
Viber.xml,ch,2,viber may change the rates for calling phones at any time without notice to you by posting such change at http://account.viber.com/.
Viber.xml,ch,2,viber may change the prices of such products at any time without any notice to you.
Viber.xml,ltd,2,viber may remove or modify any content without notice or liability at any time in viber’s sole discretion.
Viber.xml,cr,3,viber may remove or modify any content without notice or liability at any time in viber’s sole discretion.
Viber.xml,ltd,2,any use of the forums will be at your own risk and will be subject to the disclaimers and limitations on liability set out above.
Viber.xml,ter,3,"however, because we want to protect you and other users and make sure your experience is positive, we reserve the right at all times (but will not have an obligation) to remove or refuse to distribute any user content on the service, to suspend or terminate users, and to block participants of viber public chats without liability to us, including where such user content, in our sole discretion, violates these terms, including these house rules, the public chat & public accounts terms & guidelines  or any additional terms, or that we otherwise find objectionable."
